sample_id,uid,ai_chrom_index,n_ai_peaks,n_trad_peaks,n_ignored_weak,n_review_required,channel_alert_level,random_order,plot_path
test3_45,furathiocarb-2,622,1,1,0,0,GREEN,2464,plots\test3_45\2464_chrom622_furathiocarb-2_GREEN.png
test3_43,mevinphos-1,79,1,1,0,0,GREEN,2465,plots\test3_43\2465_chrom079_mevinphos-1_GREEN.png
test3_18,metalaxyl-2,224,1,1,0,0,GREEN,2466,plots\test3_18\2466_chrom224_metalaxyl-2_GREEN.png
test3_31,prosulfocarb-1,559,1,1,0,0,GREEN,2467,plots\test3_31\2467_chrom559_prosulfocarb-1_GREEN.png
test3_5,pyridaphenthion-2,364,1,1,0,0,GREEN,2468,plots\test3_5\2468_chrom364_pyridaphenthion-2_GREEN.png
test3_7,diethofencarb-2,286,3,1,0,3,RED,2469,plots\test3_7\2469_chrom286_diethofencarb-2_RED.png
test3_12,fensulfothion sulfone-1,233,1,1,0,0,GREEN,2470,plots\test3_12\2470_chrom233_fensulfothion sulfone-1_GREEN.png
test3_9,pyraoxystrobin-2,542,1,1,0,0,GREEN,2471,plots\test3_9\2471_chrom542_pyraoxystrobin-2_GREEN.png
test3_17,isoxaflutole-2,220,3,1,1,1,RED,2472,plots\test3_17\2472_chrom220_isoxaflutole-2_RED.png
test3_13,fenthion sulfoxide-1,163,1,1,0,0,GREEN,2473,plots\test3_13\2473_chrom163_fenthion sulfoxide-1_GREEN.png
test3_14,carfentrazone-ethyl-1,471,1,1,0,0,GREEN,2474,plots\test3_14\2474_chrom471_carfentrazone-ethyl-1_GREEN.png
test3_28,pirimiphos-methyl-1,513,1,1,0,0,GREEN,2475,plots\test3_28\2475_chrom513_pirimiphos-methyl-1_GREEN.png
test3_33,cyflumetofen-1,609,1,1,0,0,GREEN,2476,plots\test3_33\2476_chrom609_cyflumetofen-1_GREEN.png
test3_36,pyrimethanil-2,258,1,1,0,0,GREEN,2477,plots\test3_36\2477_chrom258_pyrimethanil-2_GREEN.png
test3_10,omethoate-1,7,1,1,0,0,GREEN,2478,plots\test3_10\2478_chrom007_omethoate-1_GREEN.png
test3_31,flumetralin-1,663,1,1,0,0,GREEN,2479,plots\test3_31\2479_chrom663_flumetralin-1_GREEN.png
test3_45,penoxsulam-2,172,1,1,0,0,GREEN,2480,plots\test3_45\2480_chrom172_penoxsulam-2_GREEN.png
test3_23,phenmedipham-2,250,1,1,0,0,GREEN,2481,plots\test3_23\2481_chrom250_phenmedipham-2_GREEN.png
test3_56,mesosulfuron-methyl-2,202,1,1,0,0,GREEN,2482,plots\test3_56\2482_chrom202_mesosulfuron-methyl-2_GREEN.png
test3_40,iprodione-2,394,2,1,0,1,RED,2483,plots\test3_40\2483_chrom394_iprodione-2_RED.png
test3_27,fenpyrazamine-1,369,1,1,0,0,GREEN,2484,plots\test3_27\2484_chrom369_fenpyrazamine-1_GREEN.png
test3_10,chlorfluazuron-2,680,1,1,0,0,GREEN,2485,plots\test3_10\2485_chrom680_chlorfluazuron-2_GREEN.png
test3_19,linuron-2,264,1,1,0,0,GREEN,2486,plots\test3_19\2486_chrom264_linuron-2_GREEN.png
test3_50,propiconazole-2,492,1,1,0,0,GREEN,2487,plots\test3_50\2487_chrom492_propiconazole-2_GREEN.png
test3_8,dimoxystrobin-1,435,2,1,1,0,GREEN,2488,plots\test3_8\2488_chrom435_dimoxystrobin-1_GREEN.png
test3_5,fluazifop-1,617,1,1,0,0,GREEN,2489,plots\test3_5\2489_chrom617_fluazifop-1_GREEN.png
test3_14,triflumuron-2,524,2,1,0,1,RED,2490,plots\test3_14\2490_chrom524_triflumuron-2_RED.png
test3_21,phosmet-2,256,2,1,0,1,RED,2491,plots\test3_21\2491_chrom256_phosmet-2_RED.png
test3_47,demeton-S-methyl-1,181,1,1,0,0,GREEN,2492,plots\test3_47\2492_chrom181_demeton-S-methyl-1_GREEN.png
test3_29,propargite-2,666,2,1,1,0,GREEN,2493,plots\test3_29\2493_chrom666_propargite-2_GREEN.png
test3_29,heptenophos-2,222,1,1,0,0,GREEN,2494,plots\test3_29\2494_chrom222_heptenophos-2_GREEN.png
test3_31,fenpyroximate-2,682,1,1,0,0,GREEN,2495,plots\test3_31\2495_chrom682_fenpyroximate-2_GREEN.png
test3_33,metamitron-1,63,1,1,0,0,GREEN,2496,plots\test3_33\2496_chrom063_metamitron-1_GREEN.png
test3_22,spirodiclofen-2,684,1,1,0,0,GREEN,2497,plots\test3_22\2497_chrom684_spirodiclofen-2_GREEN.png
test3_31,penoxsulam-2,172,1,1,0,0,GREEN,2498,plots\test3_31\2498_chrom172_penoxsulam-2_GREEN.png
test3_17,flubendiamide-1,503,1,1,0,0,GREEN,2499,plots\test3_17\2499_chrom503_flubendiamide-1_GREEN.png
test3_3,dichlorvos-1,115,1,1,0,0,GREEN,2500,plots\test3_3\2500_chrom115_dichlorvos-1_GREEN.png
test3_24,Fenoxycarb-1,425,1,1,0,0,GREEN,2501,plots\test3_24\2501_chrom425_Fenoxycarb-1_GREEN.png
test3_13,bifenthrin-2,700,6,1,1,5,RED,2502,plots\test3_13\2502_chrom700_bifenthrin-2_RED.png
test3_36,methiocarb sulfoxide-1,47,1,1,0,0,GREEN,2503,plots\test3_36\2503_chrom047_methiocarb sulfoxide-1_GREEN.png
test3_19,molinate-1,313,1,1,0,0,GREEN,2504,plots\test3_19\2504_chrom313_molinate-1_GREEN.png
test3_44,flurtamone-2,298,1,1,0,0,GREEN,2505,plots\test3_44\2505_chrom298_flurtamone-2_GREEN.png
test3_47,malaoxon-1,147,1,1,0,0,GREEN,2506,plots\test3_47\2506_chrom147_malaoxon-1_GREEN.png
test3_13,zoxamide-1,479,1,1,0,0,GREEN,2507,plots\test3_13\2507_chrom479_zoxamide-1_GREEN.png
test3_22,tebuthiuron-2,156,1,1,0,0,GREEN,2508,plots\test3_22\2508_chrom156_tebuthiuron-2_GREEN.png
test3_55,isoxaflutole-1,219,1,1,0,0,GREEN,2509,plots\test3_55\2509_chrom219_isoxaflutole-1_GREEN.png
test3_10,isoproturon-1,203,1,1,0,0,GREEN,2510,plots\test3_10\2510_chrom203_isoproturon-1_GREEN.png
test3_38,methoxyfenozide-2,368,3,1,1,1,RED,2511,plots\test3_38\2511_chrom368_methoxyfenozide-2_RED.png
test3_21,ethiprole-1,299,1,1,0,0,GREEN,2512,plots\test3_21\2512_chrom299_ethiprole-1_GREEN.png
test3_28,dimethoate-2,62,1,1,0,0,GREEN,2513,plots\test3_28\2513_chrom062_dimethoate-2_GREEN.png
test3_55,propamocarb-1,3,1,1,0,0,GREEN,2514,plots\test3_55\2514_chrom003_propamocarb-1_GREEN.png
test3_15,napropamide-1,387,1,1,0,0,GREEN,2515,plots\test3_15\2515_chrom387_napropamide-1_GREEN.png
test3_39,imidaclothiz-1,45,1,1,0,0,GREEN,2516,plots\test3_39\2516_chrom045_imidaclothiz-1_GREEN.png
test3_6,sulfotep-1,473,2,1,1,0,GREEN,2517,plots\test3_6\2517_chrom473_sulfotep-1_GREEN.png
test3_39,sulfentrazone-2,154,1,1,0,0,GREEN,2518,plots\test3_39\2518_chrom154_sulfentrazone-2_GREEN.png
test3_8,pencycuron-2,538,1,1,0,0,GREEN,2519,plots\test3_8\2519_chrom538_pencycuron-2_GREEN.png
test3_26,fenamiphos sulfone-1,161,1,1,0,0,GREEN,2520,plots\test3_26\2520_chrom161_fenamiphos sulfone-1_GREEN.png
test3_7,spinetoram L-1,641,1,1,0,0,GREEN,2521,plots\test3_7\2521_chrom641_spinetoram L-1_GREEN.png
test3_53,tribenuron-methyl-1,215,1,1,0,0,GREEN,2522,plots\test3_53\2522_chrom215_tribenuron-methyl-1_GREEN.png
test3_42,cyflufenamid-1,539,1,1,0,0,GREEN,2523,plots\test3_42\2523_chrom539_cyflufenamid-1_GREEN.png
test3_31,lufenuron-1,659,1,1,0,0,GREEN,2524,plots\test3_31\2524_chrom659_lufenuron-1_GREEN.png
test3_45,coumoxystrobin-2,654,1,1,0,0,GREEN,2525,plots\test3_45\2525_chrom654_coumoxystrobin-2_GREEN.png
test3_5,nitenpyram-2,16,1,1,0,0,GREEN,2526,plots\test3_5\2526_chrom016_nitenpyram-2_GREEN.png
test3_12,simetryn-1,177,1,1,0,0,GREEN,2527,plots\test3_12\2527_chrom177_simetryn-1_GREEN.png
test3_42,terbufos-1,595,1,1,0,0,GREEN,2528,plots\test3_42\2528_chrom595_terbufos-1_GREEN.png
test3_47,fluazifop-1,617,1,1,0,0,GREEN,2529,plots\test3_47\2529_chrom617_fluazifop-1_GREEN.png
test3_26,disulfoton sulfoxide-2,180,1,1,0,0,GREEN,2530,plots\test3_26\2530_chrom180_disulfoton sulfoxide-2_GREEN.png
test3_34,fensulfothion oxon-2,86,1,1,0,0,GREEN,2531,plots\test3_34\2531_chrom086_fensulfothion oxon-2_GREEN.png
test3_44,dimepiperate-1,543,1,1,0,0,GREEN,2532,plots\test3_44\2532_chrom543_dimepiperate-1_GREEN.png
test3_20,pretilachlor-2,578,1,1,0,0,GREEN,2533,plots\test3_20\2533_chrom578_pretilachlor-2_GREEN.png
test3_7,lactofen-1,633,5,1,1,3,RED,2534,plots\test3_7\2534_chrom633_lactofen-1_RED.png
test3_37,fenobucarb-1,259,1,1,0,0,GREEN,2535,plots\test3_37\2535_chrom259_fenobucarb-1_GREEN.png
test3_49,phorate sulfoxide-2,184,1,1,0,0,GREEN,2536,plots\test3_49\2536_chrom184_phorate sulfoxide-2_GREEN.png
test3_22,fenpropidin-2,228,1,1,0,0,GREEN,2537,plots\test3_22\2537_chrom228_fenpropidin-2_GREEN.png
test3_7,fosthiazate-1,173,1,1,0,0,GREEN,2538,plots\test3_7\2538_chrom173_fosthiazate-1_GREEN.png
test3_44,triflusulfuron-methyl-1,353,1,1,0,0,GREEN,2539,plots\test3_44\2539_chrom353_triflusulfuron-methyl-1_GREEN.png
test3_38,vamidothion-2,50,1,1,0,0,GREEN,2540,plots\test3_38\2540_chrom050_vamidothion-2_GREEN.png
test3_16,cyproconazole-1,409,2,1,0,1,RED,2541,plots\test3_16\2541_chrom409_cyproconazole-1_RED.png
test3_17,etoxazole-1,669,1,1,0,0,GREEN,2542,plots\test3_17\2542_chrom669_etoxazole-1_GREEN.png
test3_18,bensulfuron-methyl-1,273,1,1,0,0,GREEN,2543,plots\test3_18\2543_chrom273_bensulfuron-methyl-1_GREEN.png
test3_44,hexythiazox-2,650,1,1,0,0,GREEN,2544,plots\test3_44\2544_chrom650_hexythiazox-2_GREEN.png
test3_21,Chloridazon-2,72,1,1,0,0,GREEN,2545,plots\test3_21\2545_chrom072_Chloridazon-2_GREEN.png
test3_28,3-hydroxy carbofuran-1,51,1,1,0,0,GREEN,2546,plots\test3_28\2546_chrom051_3-hydroxy carbofuran-1_GREEN.png
test3_7,procymidone-1,341,1,1,0,1,YELLOW,2547,plots\test3_7\2547_chrom341_procymidone-1_YELLOW.png
test3_44,flucetosulfuron-1,275,1,1,0,0,GREEN,2548,plots\test3_44\2548_chrom275_flucetosulfuron-1_GREEN.png
test3_15,isoprocarb-2,186,1,1,0,0,GREEN,2549,plots\test3_15\2549_chrom186_isoprocarb-2_GREEN.png
test3_55,spinetoram J-2,600,1,1,0,0,GREEN,2550,plots\test3_55\2550_chrom600_spinetoram J-2_GREEN.png
test3_26,triflumuron-1,523,1,1,0,0,GREEN,2551,plots\test3_26\2551_chrom523_triflumuron-1_GREEN.png
test3_34,spinetoram J-1,599,1,1,0,1,YELLOW,2552,plots\test3_34\2552_chrom599_spinetoram J-1_YELLOW.png
test3_13,metazosulfuron-1,241,1,1,0,0,GREEN,2553,plots\test3_13\2553_chrom241_metazosulfuron-1_GREEN.png
test3_34,carbofuran-1,135,1,1,0,0,GREEN,2554,plots\test3_34\2554_chrom135_carbofuran-1_GREEN.png
test3_50,azinphos-methyl-1,247,1,1,0,0,GREEN,2555,plots\test3_50\2555_chrom247_azinphos-methyl-1_GREEN.png
test3_42,pyrethrins I-2,678,1,1,0,0,GREEN,2556,plots\test3_42\2556_chrom678_pyrethrins I-2_GREEN.png
test3_38,methiocarb sulfone-2,70,1,1,0,0,GREEN,2557,plots\test3_38\2557_chrom070_methiocarb sulfone-2_GREEN.png
test3_21,pyraflufen-ethyl-2,500,1,1,0,0,GREEN,2558,plots\test3_21\2558_chrom500_pyraflufen-ethyl-2_GREEN.png
test3_46,oxaziclomefone-2,598,1,1,0,0,GREEN,2559,plots\test3_46\2559_chrom598_oxaziclomefone-2_GREEN.png
test3_40,metrafenone-1,533,1,1,0,0,GREEN,2560,plots\test3_40\2560_chrom533_metrafenone-1_GREEN.png
test3_25,etrimfos-2,456,1,1,0,0,GREEN,2561,plots\test3_25\2561_chrom456_etrimfos-2_GREEN.png
test3_18,napropamide-1,387,1,1,0,0,GREEN,2562,plots\test3_18\2562_chrom387_napropamide-1_GREEN.png
test3_26,bromuconazole-2,350,2,1,0,2,RED,2563,plots\test3_26\2563_chrom350_bromuconazole-2_RED.png
test3_47,tribenuron-methyl-2,216,1,1,0,0,GREEN,2564,plots\test3_47\2564_chrom216_tribenuron-methyl-2_GREEN.png
test3_23,coumoxystrobin-2,654,1,1,0,0,GREEN,2565,plots\test3_23\2565_chrom654_coumoxystrobin-2_GREEN.png
test3_33,diflubenzuron-1,399,2,1,0,2,RED,2566,plots\test3_33\2566_chrom399_diflubenzuron-1_RED.png
test3_29,procymidone-2,342,1,1,0,0,GREEN,2567,plots\test3_29\2567_chrom342_procymidone-2_GREEN.png
test3_7,sulfotep-2,474,1,1,0,1,YELLOW,2568,plots\test3_7\2568_chrom474_sulfotep-2_YELLOW.png
test3_30,clothianidin-2,42,1,1,0,0,GREEN,2569,plots\test3_30\2569_chrom042_clothianidin-2_GREEN.png
test3_5,fenoxanil-1,421,3,1,0,3,RED,2570,plots\test3_5\2570_chrom421_fenoxanil-1_RED.png
test3_28,fluthiacet-methyl-2,460,1,1,0,0,GREEN,2571,plots\test3_28\2571_chrom460_fluthiacet-methyl-2_GREEN.png
test3_27,chlortoluron-2,176,1,1,0,0,GREEN,2572,plots\test3_27\2572_chrom176_chlortoluron-2_GREEN.png
test3_19,novaluron-2,606,1,1,0,0,GREEN,2573,plots\test3_19\2573_chrom606_novaluron-2_GREEN.png
test3_40,coumoxystrobin-2,654,1,1,0,0,GREEN,2574,plots\test3_40\2574_chrom654_coumoxystrobin-2_GREEN.png
test3_28,hexythiazox-1,649,1,1,0,0,GREEN,2575,plots\test3_28\2575_chrom649_hexythiazox-1_GREEN.png
test3_25,fenazaquin-2,688,1,1,0,0,GREEN,2576,plots\test3_25\2576_chrom688_fenazaquin-2_GREEN.png
test3_8,paclobutrazol-2,316,2,1,0,2,RED,2577,plots\test3_8\2577_chrom316_paclobutrazol-2_RED.png
test3_14,oxadixyl-2,100,3,1,0,2,RED,2578,plots\test3_14\2578_chrom100_oxadixyl-2_RED.png
test3_53,isoproturon-2,204,1,1,0,0,GREEN,2579,plots\test3_53\2579_chrom204_isoproturon-2_GREEN.png
test3_21,propoxur-1,129,1,1,0,0,GREEN,2580,plots\test3_21\2580_chrom129_propoxur-1_GREEN.png
test3_52,chlorbenzuron-1,441,1,1,0,0,GREEN,2581,plots\test3_52\2581_chrom441_chlorbenzuron-1_GREEN.png
test3_33,terbufos sulfone-2,278,3,1,1,1,RED,2582,plots\test3_33\2582_chrom278_terbufos sulfone-2_RED.png
test3_51,pirimicarb-desmethyl-1,81,1,1,0,0,GREEN,2583,plots\test3_51\2583_chrom081_pirimicarb-desmethyl-1_GREEN.png
test3_56,oxamyl oxime-2,10,1,1,0,0,GREEN,2584,plots\test3_56\2584_chrom010_oxamyl oxime-2_GREEN.png
test3_48,dimethoate-1,61,1,1,0,0,GREEN,2585,plots\test3_48\2585_chrom061_dimethoate-1_GREEN.png
test3_40,isofenphos-methyl-2,476,1,1,0,0,GREEN,2586,plots\test3_40\2586_chrom476_isofenphos-methyl-2_GREEN.png
test3_21,methoprene-2,694,2,1,0,1,RED,2587,plots\test3_21\2587_chrom694_methoprene-2_RED.png
test3_46,oxyfluorfen-2,604,1,1,0,0,GREEN,2588,plots\test3_46\2588_chrom604_oxyfluorfen-2_GREEN.png
test3_6,pyraclostrobin-2,530,1,1,0,0,GREEN,2589,plots\test3_6\2589_chrom530_pyraclostrobin-2_GREEN.png
test3_7,chlorpyrifos-methyl-1,517,1,1,0,1,YELLOW,2590,plots\test3_7\2590_chrom517_chlorpyrifos-methyl-1_YELLOW.png
test3_24,halosulfuron-methyl-1,301,1,1,0,0,GREEN,2591,plots\test3_24\2591_chrom301_halosulfuron-methyl-1_GREEN.png
test3_3,fenothiocarb-2,418,1,1,0,0,GREEN,2592,plots\test3_3\2592_chrom418_fenothiocarb-2_GREEN.png
test3_35,chlorantraniliprole-1,253,1,1,0,0,GREEN,2593,plots\test3_35\2593_chrom253_chlorantraniliprole-1_GREEN.png
test3_29,prochloraz metabolite BTS44595-2,488,1,1,0,0,GREEN,2594,plots\test3_29\2594_chrom488_prochloraz metabolite BTS44595-2_GREEN.png
test3_28,pyridaphenthion-2,364,1,1,0,0,GREEN,2595,plots\test3_28\2595_chrom364_pyridaphenthion-2_GREEN.png
test3_7,fenpropidin-2,228,2,1,1,0,GREEN,2596,plots\test3_7\2596_chrom228_fenpropidin-2_GREEN.png
test3_46,silthiofam-1,447,1,1,0,0,GREEN,2597,plots\test3_46\2597_chrom447_silthiofam-1_GREEN.png
test3_39,fonofos-2,462,1,1,0,0,GREEN,2598,plots\test3_39\2598_chrom462_fonofos-2_GREEN.png
test3_48,iodosulfuron-methyl-sodium-2,230,1,1,0,0,GREEN,2599,plots\test3_48\2599_chrom230_iodosulfuron-methyl-sodium-2_GREEN.png
test3_18,promecarb-1,261,2,1,0,1,RED,2600,plots\test3_18\2600_chrom261_promecarb-1_RED.png
test3_54,fensulfothion oxon-1,85,1,1,0,0,GREEN,2601,plots\test3_54\2601_chrom085_fensulfothion oxon-1_GREEN.png
test3_25,fenpropathrin-1,671,1,1,0,0,GREEN,2602,plots\test3_25\2602_chrom671_fenpropathrin-1_GREEN.png
test3_29,simazine-2,138,1,1,0,0,GREEN,2603,plots\test3_29\2603_chrom138_simazine-2_GREEN.png
test3_54,diuron-2,206,1,1,0,0,GREEN,2604,plots\test3_54\2604_chrom206_diuron-2_GREEN.png
test3_34,spirotetramat-enol-2,36,1,1,0,0,GREEN,2605,plots\test3_34\2605_chrom036_spirotetramat-enol-2_GREEN.png
test3_5,benzoximate-1,531,2,1,0,1,RED,2606,plots\test3_5\2606_chrom531_benzoximate-1_RED.png
test3_51,tricyclazole-1,91,1,1,0,0,GREEN,2607,plots\test3_51\2607_chrom091_tricyclazole-1_GREEN.png
test3_51,spirotetramat-enol-glucoside-1,37,1,1,0,0,GREEN,2608,plots\test3_51\2608_chrom037_spirotetramat-enol-glucoside-1_GREEN.png
test3_9,triflumuron-2,524,2,1,1,0,GREEN,2609,plots\test3_9\2609_chrom524_triflumuron-2_GREEN.png
test3_21,methidathion-2,236,2,1,0,1,RED,2610,plots\test3_21\2610_chrom236_methidathion-2_RED.png
test3_12,picoxystrobin-1,457,2,1,0,1,RED,2611,plots\test3_12\2611_chrom457_picoxystrobin-1_RED.png
test3_34,quizalofop-ethyl-2,594,1,1,0,0,GREEN,2612,plots\test3_34\2612_chrom594_quizalofop-ethyl-2_GREEN.png
test3_47,pyrametostrobin-1,483,1,1,0,0,GREEN,2613,plots\test3_47\2613_chrom483_pyrametostrobin-1_GREEN.png
test3_21,benazolin-ethyl-2,270,1,1,0,0,GREEN,2614,plots\test3_21\2614_chrom270_benazolin-ethyl-2_GREEN.png
test3_22,phosfolan-1,87,1,1,0,0,GREEN,2615,plots\test3_22\2615_chrom087_phosfolan-1_GREEN.png
test3_43,tau-fluvalinate-2,692,1,1,0,0,GREEN,2616,plots\test3_43\2616_chrom692_tau-fluvalinate-2_GREEN.png
test3_55,pretilachlor-1,577,1,1,0,0,GREEN,2617,plots\test3_55\2617_chrom577_pretilachlor-1_GREEN.png
test3_14,oxaziclomefone-2,598,1,1,0,0,GREEN,2618,plots\test3_14\2618_chrom598_oxaziclomefone-2_GREEN.png
test3_47,omethoate-1,7,1,1,0,0,GREEN,2619,plots\test3_47\2619_chrom007_omethoate-1_GREEN.png
test3_42,methomyl-1,5,1,1,0,0,GREEN,2620,plots\test3_42\2620_chrom005_methomyl-1_GREEN.png
test3_34,butachlor-1,575,1,1,0,0,GREEN,2621,plots\test3_34\2621_chrom575_butachlor-1_GREEN.png
test3_19,demeton-S-sulfone-2,74,1,1,0,0,GREEN,2622,plots\test3_19\2622_chrom074_demeton-S-sulfone-2_GREEN.png
test3_17,propamocarb-1,3,1,1,0,0,GREEN,2623,plots\test3_17\2623_chrom003_propamocarb-1_GREEN.png
test3_33,iodosulfuron-methyl-sodium-1,229,1,1,0,0,GREEN,2624,plots\test3_33\2624_chrom229_iodosulfuron-methyl-sodium-1_GREEN.png
test3_25,fosthiazate-2,174,1,1,0,0,GREEN,2625,plots\test3_25\2625_chrom174_fosthiazate-2_GREEN.png
test3_46,diflubenzuron-2,400,2,1,0,1,RED,2626,plots\test3_46\2626_chrom400_diflubenzuron-2_RED.png
test3_13,quizalofop-ethyl-2,594,1,1,0,0,GREEN,2627,plots\test3_13\2627_chrom594_quizalofop-ethyl-2_GREEN.png
test3_38,demeton-S-methyl-sulfone-2,22,1,1,0,0,GREEN,2628,plots\test3_38\2628_chrom022_demeton-S-methyl-sulfone-2_GREEN.png
test3_6,metazosulfuron-2,242,1,1,0,0,GREEN,2629,plots\test3_6\2629_chrom242_metazosulfuron-2_GREEN.png
test3_20,methoprene-2,694,3,1,0,2,RED,2630,plots\test3_20\2630_chrom694_methoprene-2_RED.png
test3_40,disulfoton sulfoxide-2,180,1,1,0,0,GREEN,2631,plots\test3_40\2631_chrom180_disulfoton sulfoxide-2_GREEN.png
test3_39,fenamiphos sulfoxide-1,151,1,1,0,0,GREEN,2632,plots\test3_39\2632_chrom151_fenamiphos sulfoxide-1_GREEN.png
test3_33,triazophos-1,361,2,1,0,1,RED,2633,plots\test3_33\2633_chrom361_triazophos-1_RED.png
test3_5,monocrotophos-2,30,3,1,2,1,YELLOW,2634,plots\test3_5\2634_chrom030_monocrotophos-2_YELLOW.png
test3_4,diniconazole-1,527,2,1,0,1,RED,2635,plots\test3_4\2635_chrom527_diniconazole-1_RED.png
test3_25,penoxsulam-1,171,1,1,0,0,GREEN,2636,plots\test3_25\2636_chrom171_penoxsulam-1_GREEN.png
test3_28,dichlorvos-2,116,2,1,1,1,YELLOW,2637,plots\test3_28\2637_chrom116_dichlorvos-2_YELLOW.png
test3_29,flusilazole-1,429,1,1,0,0,GREEN,2638,plots\test3_29\2638_chrom429_flusilazole-1_GREEN.png
test3_49,fluopyram-2,372,1,1,0,0,GREEN,2639,plots\test3_49\2639_chrom372_fluopyram-2_GREEN.png
test3_50,thiophanate-methyl-2,120,1,1,0,0,GREEN,2640,plots\test3_50\2640_chrom120_thiophanate-methyl-2_GREEN.png
test3_8,ethion-1,643,1,1,0,0,GREEN,2641,plots\test3_8\2641_chrom643_ethion-1_GREEN.png
test3_49,spinetoram L-2,642,1,1,0,0,GREEN,2642,plots\test3_49\2642_chrom642_spinetoram L-2_GREEN.png
test3_48,oxadiargyl-2,516,1,1,0,0,GREEN,2643,plots\test3_48\2643_chrom516_oxadiargyl-2_GREEN.png
test3_13,chlorantraniliprole-1,253,1,1,0,0,GREEN,2644,plots\test3_13\2644_chrom253_chlorantraniliprole-1_GREEN.png
test3_34,amidosulfuron-2,150,1,1,0,0,GREEN,2645,plots\test3_34\2645_chrom150_amidosulfuron-2_GREEN.png
test3_14,hexazinone-2,140,1,1,0,0,GREEN,2646,plots\test3_14\2646_chrom140_hexazinone-2_GREEN.png
test3_38,propoxur-1,129,1,1,0,0,GREEN,2647,plots\test3_38\2647_chrom129_propoxur-1_GREEN.png
test3_4,phenmedipham-1,249,1,1,0,0,GREEN,2648,plots\test3_4\2648_chrom249_phenmedipham-1_GREEN.png
test3_47,spirotetramat-enol-2,36,1,1,0,0,GREEN,2649,plots\test3_47\2649_chrom036_spirotetramat-enol-2_GREEN.png
test3_22,ethiprole-2,300,1,1,0,0,GREEN,2650,plots\test3_22\2650_chrom300_ethiprole-2_GREEN.png
test3_11,propachlor-1,209,1,1,0,0,GREEN,2651,plots\test3_11\2651_chrom209_propachlor-1_GREEN.png
test3_56,dimethomorph-2,318,2,1,0,1,RED,2652,plots\test3_56\2652_chrom318_dimethomorph-2_RED.png
test3_28,cyproconazole-1,409,2,1,0,1,RED,2653,plots\test3_28\2653_chrom409_cyproconazole-1_RED.png
test3_39,triadimefon-1,343,1,1,0,0,GREEN,2654,plots\test3_39\2654_chrom343_triadimefon-1_GREEN.png
test3_24,spirotetramat-enol-glucoside-2,38,3,1,1,2,RED,2655,plots\test3_24\2655_chrom038_spirotetramat-enol-glucoside-2_RED.png
test3_12,tebuconazole-2,466,1,1,0,1,YELLOW,2656,plots\test3_12\2656_chrom466_tebuconazole-2_YELLOW.png
test3_5,pyraoxystrobin-1,541,1,1,0,0,GREEN,2657,plots\test3_5\2657_chrom541_pyraoxystrobin-1_GREEN.png
test3_28,prometryn-1,337,1,1,0,0,GREEN,2658,plots\test3_28\2658_chrom337_prometryn-1_GREEN.png
test3_37,hexaflumuron-2,584,1,1,0,0,GREEN,2659,plots\test3_37\2659_chrom584_hexaflumuron-2_GREEN.png
test3_20,novaluron-1,605,1,1,0,0,GREEN,2660,plots\test3_20\2660_chrom605_novaluron-1_GREEN.png
test3_6,propanil-1,265,2,1,0,1,RED,2661,plots\test3_6\2661_chrom265_propanil-1_RED.png
test3_45,ethofumesate-1,281,1,1,0,0,GREEN,2662,plots\test3_45\2662_chrom281_ethofumesate-1_GREEN.png
test3_53,methiocarb sulfoxide-1,47,1,1,0,0,GREEN,2663,plots\test3_53\2663_chrom047_methiocarb sulfoxide-1_GREEN.png
test3_17,clothianidin-2,42,1,1,0,0,GREEN,2664,plots\test3_17\2664_chrom042_clothianidin-2_GREEN.png
test3_40,metazachlor-2,208,1,1,0,0,GREEN,2665,plots\test3_40\2665_chrom208_metazachlor-2_GREEN.png
test3_15,triticonazole-1,373,1,1,0,0,GREEN,2666,plots\test3_15\2666_chrom373_triticonazole-1_GREEN.png
test3_32,emamectin B1a-2,656,1,1,0,0,GREEN,2667,plots\test3_32\2667_chrom656_emamectin B1a-2_GREEN.png
test3_7,metaflumizone-2,648,1,1,0,0,GREEN,2668,plots\test3_7\2668_chrom648_metaflumizone-2_GREEN.png
test3_42,oxyfluorfen-1,603,2,1,1,0,GREEN,2669,plots\test3_42\2669_chrom603_oxyfluorfen-1_GREEN.png
test3_17,oxaziclomefone-2,598,2,1,1,0,GREEN,2670,plots\test3_17\2670_chrom598_oxaziclomefone-2_GREEN.png
test3_18,pirimicarb-desmethyl-1,81,1,1,0,0,GREEN,2671,plots\test3_18\2671_chrom081_pirimicarb-desmethyl-1_GREEN.png
test3_17,fensulfothion oxon-1,85,1,1,0,0,GREEN,2672,plots\test3_17\2672_chrom085_fensulfothion oxon-1_GREEN.png
test3_16,dichlorvos-2,116,3,1,0,2,RED,2673,plots\test3_16\2673_chrom116_dichlorvos-2_RED.png
test3_42,azinphos-methyl-2,248,1,1,0,0,GREEN,2674,plots\test3_42\2674_chrom248_azinphos-methyl-2_GREEN.png
test3_29,chlorpropham-1,311,1,1,0,0,GREEN,2675,plots\test3_29\2675_chrom311_chlorpropham-1_GREEN.png
test3_49,Diclobutrazol-1,449,2,1,0,1,RED,2676,plots\test3_49\2676_chrom449_Diclobutrazol-1_RED.png
